local_name,address,gmap_id,latitude,longitude,category,avg_rating,num_of_reviews,apto_sillas_de_ruedas,atmosfera_agradable,apto_grupos_grandes,solo_efectivo,city
Tropical Oasis,"Tropical Oasis, 20737 NW 2nd Ave #144, Miami, FL 33169",0x88d9ae95b4f930f5:0x6ec1b22c7f46688d,25.966499499999998,-80.20536659999999,Restaurant,3.9,358,1,1,1,0,Miami
Taco Bell,"Taco Bell, 640 NE 125th St, North Miami, FL 33161, United States",0x88d9b20239811d85:0xca08297a20d3a024,25.890111899999997,-80.18569889999999,Restaurant,3.9,823,1,1,1,0,Miami
McDonald's,"McDonald's, 15715 SW 88th St, Miami, FL 33193",0x88d9c02c35236575:0x5c056ec9a6fd0418,25.684769199999998,-80.44663129999999,Restaurant,3.9,1308,1,1,1,0,Miami
Wendy's,"Wendy's, 8922 SW 24th St, Miami, FL 33165, United States",0x88d9b8ebb1c240f7:0xaca97ce4513f7bab,25.7472335,-80.3402989,Restaurant,3.9,594,1,1,1,0,Miami
Burger King,"Burger King, 11200 SW 137th Ave, Miami, FL 33186, United States",0x88d9c1a42eb59b3d:0x320258ffe2fb6bd2,25.663051199999998,-80.4165584,Restaurant,3.9,748,1,1,1,0,Miami
Subway,"Subway, 12089 SW 152nd St, Miami, FL 33177",0x88d9c3dfd1b2edc9:0x3b99a1bd5d1c73ce,25.627894899999998,-80.3881024,Restaurant,3.9,98,1,1,1,0,Miami
Lolo's Surf Cantina,"Lolo's Surf Cantina, 161 Ocean Dr, Miami Beach, FL 33139, United States",0x88d9b4f1f88c480f:0x8e7a9f439b7f6d7d,25.7706774,-80.1326435,Restaurant,4.0,578,1,1,1,0,Miami
Taco Bell,"Taco Bell, 3190 Coral Way, Miami, FL 33145, United States",0x88d9b7a4d8c67e39:0xc813abb5511d8ccb,25.7497547,-80.2461076,Restaurant,4.0,704,1,1,1,0,Miami
Epic Buffet,"Epic Buffet, 1968 Miami St, Toledo, OH 43605, United States",0x883b86ff702a7b95:0x3dc8dd5c04be8ef0,41.6202233,-83.54572,Restaurant,4.0,434,1,0,1,0,Miami
McDonald's,"McDonald's, 13708 SW 152nd St, Miami, FL 33177, United States",0x88d9c22bfea06a15:0xd6664fb4dd350419,25.625872599999997,-80.41548399999999,Restaurant,4.0,1138,1,1,1,0,Miami
McDonald's,"McDonald's, 2405 NW 87th Ave, Miami, FL 33126, United States",0x88d9b96e9dcdb503:0x7a01d4a96ad5c8e2,25.796186,-80.336434,Restaurant,4.0,1203,1,1,1,0,Miami
Como Como,"Como Como, 915 Collins Ct, Miami, FL 33139",0x88d9b53ef5d89feb:0x2bd9a7e5af9b85fb,25.780092999999997,-80.13250699999999,Restaurant,4.0,4,1,1,1,0,Miami
GreenLife Organic Bistro Brickell,"GreenLife Organic Bistro Brickell, 909 Brickell Ave Kiosk F, Miami, FL 33131",0x88d9b683adcd468b:0x57f095e75e406e7c,25.7650692,-80.1906206,Restaurant,4.0,128,1,1,1,0,Miami
Kosushi Miami,"Kosushi Miami, 801 South Pointe Dr Unit# 105, Miami Beach, FL 33139",0x88d9b5960476f7a7:0x26bf24f962fa85cc,25.768424699999997,-80.1358726,Restaurant,4.0,67,1,1,1,0,Miami
Wendy's,"Wendy's, 2000 NW 10th Ave, Miami, FL 33127, United States",0x88d9b6c838987c39:0x5f85f025005f08f4,25.7954753,-80.21137829999999,Restaurant,4.0,1606,1,1,1,0,Miami
The Rickenbacker Restaurant,"The Rickenbacker Restaurant, 3900 NW 21st St, Miami, FL 33142",0x88d9b746709a9d2b:0x9d6cbd56390babd0,25.794475499999997,-80.25991069999999,Restaurant,4.1,144,1,1,1,0,Miami
McDonald's,"McDonald's, 13702 SW 56th St, Miami, FL 33175",0x88d9c07b585c7947:0xa36317b8b6b74865,25.7141067,-80.4159985,Restaurant,4.1,638,1,1,1,0,Miami
Miami Grill,"Miami Grill, 619 FL-7, Margate, FL 33063, United States",0x88d9048ded938aad:0x723f220db05eec9a,26.236978399999998,-80.2053194,Restaurant,4.1,535,1,1,1,0,Miami
Nusr-Et Steakhouse Miami,"Nusr-Et Steakhouse Miami, 999 Brickell Ave, Miami, FL 33131, United States",0x88d9b683cb920625:0x7104aef59b6d3cd6,25.7639747,-80.1909204,Restaurant,4.1,2506,1,1,1,0,Miami
Pomodoro Miami Italian Restaurant and Grill Bar,"Pomodoro Miami Italian Restaurant and Grill Bar, 18200 SW 147th Ave, Miami, FL 33187",0x88d9c36deff2a661:0xc3d83456fadc6741,25.597560599999998,-80.4304744,Restaurant,4.1,73,1,0,1,0,Miami
Islander Bar and Grill,"Islander Bar and Grill, North Terminal, Concourse D 2nd Level Departures by, Gate D4, Miami, FL 33126, United States",0x88d9b75478273e75:0xac6a9af1c118a3fe,25.798607999999998,-80.27203159999999,Restaurant,4.1,7,1,1,1,0,Miami
Marina's Bar Restaurant,"Marina's Bar Restaurant, 1186 NW 103rd St, Miami, FL 33150",0x88d9b1bbc8e13c2b:0x4f88a2f839320877,25.8687248,-80.2178649,Restaurant,4.1,46,1,1,1,0,Miami
Bojangles,"Bojangles, 5425 S Miami Blvd, Durham, NC 27703, United States",0x89acefce06f3779b:0xdecd8a138b2b70ee,35.8787922,-78.85001249999999,Restaurant,4.1,891,1,1,1,0,Miami
Boteco,"Boteco, 916 NE 79th St, Miami, FL 33138, United States",0x88d9b3d2ecc91645:0xaa794451cc5b4384,25.8479353,-80.1777238,Restaurant,4.2,1008,1,1,1,0,Miami
Al Basha Grill,"Al Basha Grill, 1533 Washington Ave, Miami Beach, FL 33139, United States",0x88d9b48ffd6416cf:0xa32bde8bc6522628,25.788269399999997,-80.1315917,Restaurant,4.2,1004,1,1,1,0,Miami
Redfish by Chef Adrianne,"Redfish by Chef Adrianne, 9610 Old Cutler Rd, Miami, FL 33156, United States",0x88d9c9419ef6d9d7:0xc0e3c73b31ed6426,25.679209099999998,-80.25660529999999,Restaurant,4.2,578,1,1,1,0,Miami
Cantina La Veinte,"Cantina La Veinte, 495 Brickell Ave, Miami, FL 33131, United States",0x88d9b682b490e2f5:0x8fbc2e1044af62da,25.768460599999997,-80.18836449999999,Restaurant,4.2,1910,1,1,1,0,Miami
Blue Marlin Fish House Restaurant & Adventures,"Blue Marlin Fish House Restaurant & Adventures, 2500 NE 163rd St, North Miami Beach, FL 33160, United States",0x88d9ad41e289ef53:0x6012446e6858d9e2,25.9253219,-80.1496835,Restaurant,4.2,68,1,1,1,0,Miami
Los Gauchitos,"Los Gauchitos, 4315 NW 7th St, Miami, FL 33126",0x88d9b765efbf0c97:0x6b8c48f6f72041a0,25.779343899999997,-80.2663895,Restaurant,4.3,488,1,1,1,0,Miami
Subway,"Subway, 1510 NE 205th Terrace, North Miami Beach, FL 33179, United States",0x88d9ac3dc72ced45:0xfc742c7ca7e5b77b,25.964273799999997,-80.1720745,Restaurant,4.3,54,1,1,1,0,Miami
Cabanas,"Cabanas, 435 SW 8th St, Miami, FL 33130, United States",0x88d9b68eff962ad9:0x24cf045b8d52a103,25.7664919,-80.2017381,Restaurant,4.3,455,1,1,1,0,Miami
Big Pink,"Big Pink, 157 Collins Ave, Miami Beach, FL 33139, United States",0x88d9b4f226dbf45f:0x714f0032e621db3a,25.770822799999998,-80.1336549,Restaurant,4.3,4803,1,1,1,0,Miami
Sproutz,"Sproutz, 60 SW 10th St, Miami, FL 33130",0x88d9b7c1fbe38c2f:0xd489ab058ee0786,25.764344299999998,-80.1944883,Restaurant,4.3,18,1,1,1,0,Miami
The Clevelander Bar,"The Clevelander Bar, 1020 Ocean Dr #1, Miami Beach, FL 33139, United States",0x88d9b49212891c83:0xd51b14e20d133223,25.780791299999997,-80.13085819999999,Restaurant,4.3,2632,1,1,1,0,Miami
Sabor Venezolano Kendall,"Sabor Venezolano Kendall, 13762 SW 88th St, Miami, FL 33186",0x88d9c0517c376183:0x865b60f41bcd7eb7,25.6842857,-80.41848639999999,Restaurant,4.4,956,1,1,1,0,Miami
Los Hornos Restaurant,"Los Hornos Restaurant, Suite #113, 4615 NW 72nd Ave, Miami, FL 33166",0x88d9ba2923e83f5f:0xfe5c1c831b0a80b8,25.8159343,-80.3126271,Restaurant,4.4,87,1,1,1,0,Miami
Subrageous,"Subrageous, 8752 SW 40th St, Miami, FL 33165",0x88d9b890bf7a9c05:0x9e2e025dee433236,25.7325368,-80.3373045,Restaurant,4.4,48,1,1,1,0,Miami
Supreme Sharks Fish & Chicken,"Supreme Sharks Fish & Chicken, 5351 NW 27th Ave, Miami, FL 33142",0x88d9b105830c65b1:0x42d42004de908077,25.8231868,-80.2404305,Restaurant,4.4,58,1,1,1,0,Miami
Abbalé Telavivian Kitchen,"Abbalé Telavivian Kitchen, 864 Commerce St, Miami Beach, FL 33139",0x88d9b59fb1864703:0xa227f5969b039ed1,25.768864699999998,-80.13660329999999,Restaurant,4.4,73,1,1,1,0,Miami
Spicy Green Gourmet,"Spicy Green Gourmet, 2945 S Miami Blvd, Durham, NC 27703",0x89ace5519acbe6b1:0xff1558cddc9c5997,35.9248809,-78.8440856,Restaurant,4.4,114,1,1,1,0,Miami
El Floridita Seafood Restaurant - Kendall,"El Floridita Seafood Restaurant - Kendall, 13501 SW 136th St, Miami, FL 33186, United States",0x88d9c182e0ab0087:0x7fb309400e9b256c,25.641332499999997,-80.4129389,Restaurant,4.4,1140,1,1,1,0,Miami
SUGARCANE raw bar grill,"SUGARCANE raw bar grill, 3252 NE 1st Ave, Miami, FL 33137, United States",0x88d9b153805d4a31:0x19054c0631a1353a,25.806991,-80.193243,Restaurant,4.4,1912,1,1,1,0,Miami
Holi Vegan Kitchen NMB,"Holi Vegan Kitchen NMB, 3099 NE 163rd St, North Miami Beach, FL 33160, United States",0x88d9ad08e626519f:0xfd34a215f4ca520f,25.9273571,-80.1390242,Restaurant,4.4,468,1,1,1,0,Miami
Icebox Cafe,"Icebox Cafe, 1855 Purdy Ave, Miami Beach, FL 33139, United States",0x88d9b486679b9c39:0x9e75b794925dadc8,25.794332999999998,-80.144183,Restaurant,4.5,415,1,1,1,0,Miami
The Garden South Beach,"The Garden South Beach, 220 21st St, Miami Beach, FL 33139",0x88d9b49cfc1244e1:0xaa5e5df2adf7c2ec,25.7963348,-80.1293232,Restaurant,4.5,37,1,1,1,0,Miami
Rubio's Coastal Grill,"Rubio's Coastal Grill, 14831 Biscayne Blvd, North Miami, FL 33181",0x88d9ad973484b32d:0x94867655f6f4cf53,25.912744999999997,-80.15581499999999,Restaurant,4.5,26,1,0,1,0,Miami
The Daily Creative Food Co.,"The Daily Creative Food Co., 2001 Biscayne Blvd #109, Miami, FL 33137, United States",0x88d9b6a9da95b411:0x18724b2a6956c1e3,25.795695799999997,-80.1886835,Restaurant,4.5,1578,1,1,1,0,Miami
Pisco Y Nazca Ceviche Gastrobar,"Pisco Y Nazca Ceviche Gastrobar, 8405 Mills Dr Suite 206, Miami, FL 33183, United States",0x88d9c0c2c2d96803:0xe997f3d71961522d,25.6892341,-80.38604219999999,Restaurant,4.5,1800,1,1,1,0,Miami
OL'DAYS - Farm to Table,"OL'DAYS - Farm to Table, 3301 NE 1st Ave, Miami, FL 33137",0x88d9b1c49a9dd6a1:0xfac454747219604f,25.8079589,-80.1925505,Restaurant,4.5,38,1,1,1,0,Miami
Finka Table & Tap,"Finka Table & Tap, 14690 SW 26th St, Miami, FL 33175, United States",0x88d9bf934fecc5b3:0xee9255163d8c5644,25.742620499999997,-80.43182949999999,Restaurant,4.5,2067,1,1,1,0,Miami
Taste Cafe,"Taste Cafe, 773 17th St, Miami Beach, FL 33139",0x88d9b484474c0081:0x42c4c98ddbd3419f,25.7923106,-80.1358146,Restaurant,4.5,105,1,1,1,0,Miami
Rasta Village,"Rasta Village, 1441 NW 79th St, Miami, FL 33147",0x88d9b105e05ca629:0x5c87809108837e1e,25.8470738,-80.2224418,Restaurant,4.5,38,1,1,1,0,Miami
Gourmet Station,"Gourmet Station, 646 NE 79th St, Miami, FL 33138",0x88d9b3d431f70a43:0x342ce7de67679069,25.847677899999997,-80.1835686,Restaurant,4.5,38,1,1,1,0,Miami
Lazeez Cuisine,"Lazeez Cuisine, 13919 SW 66th St, Miami, FL 33183",0x88d9c128b45f940d:0xb49026ea7a2b7fd,25.7061839,-80.4208087,Restaurant,4.5,38,1,1,1,0,Miami
Miami Subs,"Miami Subs, 4905 NW 72nd Ave, Miami, FL 33166",0x88d9ba2ed7a9706d:0x2132213299f39d15,25.8178356,-80.31301549999999,Restaurant,4.6,48,1,1,1,0,Miami
Casa Isola Osteria,"Casa Isola Osteria, 1418 20th St, Miami Beach, FL 33139",0x88d9b5d4436c40a7:0x4fdb4d776e803395,25.7954099,-80.1441602,Restaurant,4.6,32,1,1,1,0,Miami
Smoothielicious,"Smoothielicious, 8434 Bird Rd, Miami, FL 33155",0x88d9c7eef52f26df:0x164ff2cb639d2542,25.7328834,-80.33222339999999,Restaurant,4.6,57,1,1,1,0,Miami
Rodilla,"Rodilla, 701 S Miami Ave Space 363, Miami, FL 33130",0x88d9b7c19690f731:0xc8f75c7a53e11f72,25.767229999999998,-80.193169,Restaurant,4.6,18,1,1,1,0,Miami
Eve's BBQ,"Eve's BBQ, 3401 NW LeJeune Rd, Miami, FL 33142",0x88d9b7254ec79d67:0x226bdeb6c0416848,25.8056302,-80.2639461,Restaurant,4.6,28,1,1,1,0,Miami
Pao Pao Fast Food,"Pao Pao Fast Food, 12039 SW 132nd Ct UNIT 11, Miami, FL 33186",0x88d9c1436d7a1653:0xec180279535f7d83,25.655808099999998,-80.407719,Restaurant,4.7,118,1,1,1,0,Miami
Crema Gourmet Espresso Bar - Downtown Miami,"Crema Gourmet Espresso Bar - Downtown Miami, 249 E Flagler St, Miami, FL 33131",0x88d9b75aaa14c41b:0xbd48f435e1877090,25.774444,-80.189166,Restaurant,4.7,27,1,1,1,0,Miami
Morgans at Arlen Beach,"Morgans at Arlen Beach, 5701 Collins Ave, Miami, FL 33140",0x88d9b39bb9614fcd:0x296d43bfc475c55c,25.8377742,-80.1204681,Restaurant,4.7,16,1,1,1,0,Miami
Downtown MIAMI,"Downtown MIAMI, 30 NE 3rd Ave, Miami, FL 33132",0x88d9b69e0ccaf389:0x32a4ca409636bf00,25.7749736,-80.1887758,Restaurant,4.7,13,1,1,1,0,Miami
Q Sabroso Restaurant,"Q Sabroso Restaurant, 14417 SW 42nd St, Miami, FL 33175",0x88d9bf5a8dee2a37:0x78c46431dbde0c04,25.7294721,-80.4281207,Restaurant,4.8,38,1,0,1,0,Miami
Jerry's Diner,"Jerry's Diner, Miami, OK 74354",0x87c8178b75571a83:0xf258d4e909673322,36.9217987,-94.8777999,Restaurant,4.8,38,1,1,1,0,Miami
Wynwood,"Wynwood, 318 NW 23rd St, Miami, FL 33127, United States",0x88d9b7180fbf935f:0xcb7265dff43cb8bd,25.7980126,-80.2018543,Restaurant,4.8,65,1,1,1,0,Miami
A Taco by Divino,"A Taco by Divino, 365 N Royal Poinciana Blvd, Miami Springs, FL 33166",0x88d9bb2108213643:0x9755f9e843e847c,25.825813,-80.28694329999999,Restaurant,4.8,76,1,1,1,0,Miami
Pizza Italia Miami,"Pizza Italia Miami, 13701 SW 88th St, Miami, FL 33186",0x88d9c1f15c544525:0xd620719e8dcca88b,25.6858,-80.4171439,Restaurant,4.9,38,1,1,1,0,Miami
Miami Valley Sand - Indoor/Outdoor Beach Volleyball,"Miami Valley Sand - Indoor/Outdoor Beach Volleyball, 200 W Central Ave, West Carrollton, OH 45449",0x8840896f98bf69fb:0xd65e88509b5f2720,39.670776599999996,-84.25358609999999,Restaurant,4.9,77,1,1,1,0,Miami
Devia Juice Bar at Upper Buena Vista,"Devia Juice Bar at Upper Buena Vista, 184 NE 50th Terrace, Miami, FL 33137",0x88d9b1a10422b64d:0x35a83f7437913a52,25.821954599999998,-80.1921389,Restaurant,5.0,17,1,1,1,0,Miami
Lounge 35,"Lounge 35, 3535 NE 2nd Ave, Miami, FL 33137",0x88d9b13af422bd25:0xc65bef7b46882c20,25.8098623,-80.1908411,Bar & grill,3.8,35,0,0,0,0,Miami
Miami Grill,"Miami Grill, 7008 N Hanley Rd, Hazelwood, MO 63042",0x87df365785433fab:0x86637a0084b2c7e8,38.7683294,-90.3353861,Bar & grill,3.7,3,0,0,0,0,Miami
Capri Club Miami,"Capri Club Miami, 4285 NW 107th Ave, Doral, FL 33178",0x88d9beaa0ded2e55:0xe276962aa4b63a7d,25.812959,-80.368571,Bar & grill,4.0,64,0,1,0,0,Miami
Rio Verde Miami,"Rio Verde Miami, 3305 NW 32nd Ave, Miami, FL 33142",0x88d9b7335d1edbb5:0xd8058033abb5ee62,25.8063292,-80.2480971,Bar & grill,3.9,46,1,1,1,0,Miami
Oak Garden Miami,"Oak Garden Miami, 791 NW 20th St, Miami, FL 33127",0x88d9b7597f7d86cb:0x6fb290ded9c89266,25.7954819,-80.2088413,Bar & grill,4.7,15,1,1,1,0,Miami
Runway Cafe/Lime,"Runway Cafe/Lime, 380 NE 59th St, Miami, FL 33137",0x88d9e84adc75bc1f:0xd5b45d6f4974f1,25.8296544,-80.1886181,Bar & grill,4.2,73,1,1,1,0,Miami
Sneakers Bar & Grill,"Sneakers Bar & Grill, Miami Shores, FL 33138",0x88d9b3e80ec75635:0x86f9a539653a8f94,25.8730929,-80.1648127,Bar & grill,5.0,1,1,1,1,0,Miami
J9 Smoothie Bar and Grill,"J9 Smoothie Bar and Grill, 801 NW 3rd Ave, Miami, FL 33136, United States",0x88d9b76afbe15315:0xefb66c3e09bc3edc,25.781954499999998,-80.19959349999999,Bar & grill,4.9,18,1,1,0,0,Miami
Asi's Grill & Sushi Bar,"Asi's Grill & Sushi Bar, 4020 Royal Palm Ave, Miami Beach, FL 33140",0x88d9b36fabfe38c7:0x965214e2dae162f9,25.8134269,-80.1294877,Bar & grill,3.8,38,1,1,1,0,Miami
Good Time Charlies,"Good Time Charlies, 61 S Main St, Miamisburg, OH 45342",0x8840628b61cf38d7:0x273c6187a4b5c225,39.6405738,-84.2897734,Bar & grill,4.3,238,1,1,1,0,Miami
The Locust Bar & Restaurant,"The Locust Bar & Restaurant, 918 Ocean Dr, Miami Beach, FL 33139",0x88d9b5bf1336f98d:0xcc88ca278bab8ef7,25.7796175,-80.13112559999999,Bar & grill,3.9,57,1,1,1,0,Miami
Ciboney 8 Street,"Ciboney 8 Street, 13960 SW 8th St, Miami, FL 33184",0x88d9bfaff9ef53b1:0x246bd19c90431a4b,25.759913899999997,-80.42249679999999,Cuban restaurant,3.2,88,0,0,0,0,Miami
Little Bread Cuban Sandwich Co,"Little Bread Cuban Sandwich Co, 541 SW 12th Ave, Miami, FL 33130",0x88d9b6f23726e157:0x6a5e8dae38cccef3,25.7678458,-80.2142977,Cuban restaurant,3.9,14,0,0,0,0,Miami
Jacqui Cafeteria Restaurant,"Jacqui Cafeteria Restaurant, 13990 W Dixie Hwy, North Miami, FL 33161",0x88d9adf0ee231a9f:0xf8d0dcd4d435c03d,25.904385299999998,-80.1744609,Cuban restaurant,4.5,78,0,0,1,1,Miami
809 Cuban - Dominican Cuisine,"809 Cuban - Dominican Cuisine, 5791 SW 137th Ave, Miami, FL 33183",0x88d9c10d996d2e89:0x4656b2d1a3473966,25.713016999999997,-80.4142825,Cuban restaurant,4.5,40,0,0,0,0,Miami
El Cacique Corner,"El Cacique Corner, 100 W Flagler St, Miami, FL 33130",0x88d9b69a32394c6f:0xdf36441a263e49c8,25.773971,-80.1961214,Cuban restaurant,3.1,48,0,0,0,0,Miami
La Fontana Havana Miami Cuban Cuisine,"La Fontana Havana Miami Cuban Cuisine, 512 Española Way, Miami Beach, FL 33139",0x88d9b48f95723011:0x3117c1dbbb8b2c1,25.7867866,-80.13321619999999,Cuban restaurant,4.4,118,0,0,0,0,Miami
Ankarr European Pastry Shop & Restaurant,"Ankarr European Pastry Shop & Restaurant, 9714 SW 24th St, Miami, FL 33155",0x88d9c73b69b1a171:0x1a34d745003cddfb,25.7467091,-80.3521373,Cuban restaurant,3.4,68,1,0,0,0,Miami
Lorena Garcia Cocina,"Lorena Garcia Cocina, Miami International Airport, Concourse D, Gate D57, 2100 NW 42nd Ave, Miami, FL 33126",0x88d9b9e527d7b7bb:0xddf65de78af0f9ec,25.7977234,-80.2849793,Cuban restaurant,3.4,58,1,1,1,0,Miami
El Divino Restaurant,"El Divino Restaurant, 835 NW 37th Ave, Miami, FL 33125",0x88d9b76b3f6ef991:0x6f70249171d5d40f,25.7805225,-80.2552453,Cuban restaurant,4.4,138,1,0,1,0,Miami
El Nino Cafeteria,"El Nino Cafeteria, 7498 NW 8th St A, Miami, FL 33126",0x88d9b9a63b0f60d1:0xb2e7cdaa36930bb6,25.7780001,-80.31770159999999,Cuban restaurant,4.1,28,1,0,1,1,Miami
Don Toston,"Don Toston, 2234 NW 17th Ave, Miami, FL 33142",0x88d9b6d1a6be343d:0x5ff1d4a16f0e8ab9,25.798177499999998,-80.2235252,Cuban restaurant,4.4,283,1,1,1,0,Miami
Rancho Bejucal,"Rancho Bejucal, 14701 SW 199th Ave, Miami, FL 33196",0x88d9e965f8c2fa47:0x490e3fd3f45a6540,25.626260499999997,-80.51563519999999,Cuban restaurant,4.6,28,1,1,1,0,Miami
Cafe Villa Clara of Kendall,"Cafe Villa Clara of Kendall, 10523 SW 109th Ct, Miami, FL 33176",0x88d9c1291340f2d3:0xb001534869611fac,25.6712685,-80.3724766,Cuban restaurant,4.6,225,1,1,1,0,Miami
Rinconcito Restaurant & Cafe II,"Rinconcito Restaurant & Cafe II, 13921 SW 143rd Ct, Miami, FL 33186",0x88d9c1dbb9753555:0xf599fdc9d58f371b,25.6381277,-80.42543979999999,Cuban restaurant,4.6,20,1,1,1,0,Miami
Mercedes Coffee Shop,"Mercedes Coffee Shop, 3595 NW 54th St, Miami, FL 33142",0x88d9b0b89bed3055:0x8c5bf914f3b01912,25.823881099999998,-80.2548784,Cuban restaurant,4.4,67,1,1,0,0,Miami
Cafeteria Samantha,"Cafeteria Samantha, 1771 NW 7th St, Miami, FL 33125",0x88d9b6e7070dac0d:0x54759c56aa9883c7,25.7801521,-80.2238655,Cuban restaurant,4.4,17,1,1,1,0,Miami
La Gran Parada,"La Gran Parada, 2345 NW 27th Ave, Miami, FL 33142",0x88d9b72efb32c599:0xbd37e197db378282,25.7988103,-80.23967909999999,Cuban restaurant,4.5,51,1,1,0,0,Miami
Express Subs & Pasta,"Express Subs & Pasta, 10000 SW 56th St #16, Miami, FL 33165",0x88d9c750d52cf8b7:0x7bbba922d79cb583,25.7151379,-80.3574829,Cuban restaurant,4.2,28,1,1,0,0,Miami
Ocoas Breeze,"Ocoas Breeze, 1147 Washington Ave, Miami Beach, FL 33139",0x88d9b48e04e35c63:0xf9f1ebca44313c36,25.7828026,-80.1320353,Cuban restaurant,4.9,8,1,1,0,0,Miami
Destinne Caffe,"Destinne Caffe, 1440 W Flagler St, Miami, FL 33135",0x88d9b6efa879129f:0x2e3a339becb3337c,25.773220499999997,-80.2189294,Cuban restaurant,4.2,88,1,1,1,0,Miami
Los Dos Chef,"Los Dos Chef, 5301 NW 7th St, Miami, FL 33126",0x88d9b9dbd7f2c9dd:0x6a51347968f3260d,25.7784113,-80.2823916,Cuban restaurant,4.2,88,1,0,1,0,Miami
Mi Cafeteria,"Mi Cafeteria, 13349 SW 42nd St, Miami, FL 33175",0x88d9bf81e6ced929:0xd1d9d2704a553b5f,25.7295624,-80.410455,Cuban restaurant,4.4,108,1,1,1,0,Miami
La Gozadera Restaurant,"La Gozadera Restaurant, 7844 Coral Way, Miami, FL 33155",0x88d9b8f5db7e36d5:0xb396d27699547fa1,25.747645199999997,-80.323061,Cuban restaurant,4.6,78,1,1,1,0,Miami
El Mio,"El Mio, 12362 Quail Roost Dr, Miami, FL 33177",0x88d9c30a6c992281:0x26cd0c001f19ac8e,25.581146,-80.39125899999999,Cuban restaurant,4.7,105,1,1,1,0,Miami
Tuto's Place,"Tuto's Place, 13216 SW 8th St, Miami, FL 33184",0x88d9bfa81c5f87ab:0x81c46868f1e3959d,25.7601156,-80.4103283,Cuban restaurant,4.7,114,1,1,1,0,Miami
Calle23 Miami,"Calle23 Miami, 230 Miracle Mile, Coral Gables, FL 33134",0x88d9b7d88ae40eed:0x1fbc55791c53ae7f,25.749224299999998,-80.2593581,Cuban restaurant,4.1,126,1,1,1,0,Miami
Mojitos Calle 8,"Mojitos Calle 8, 8000 SW 8th St, Miami, FL 33144, United States",0x88d9bec5fc96258b:0xd0b4ee1292705ea4,25.761917999999998,-80.326076,Cuban restaurant,4.2,2307,1,1,1,0,Miami
Rinconcito Miami #4 - Military Base,"Rinconcito Miami #4 - Military Base, 17630 SW 137th Ave, Miami, FL 33177, United States",0x88d9c2320f5c0ec5:0x16cc729285589156,25.6038903,-80.41419739999999,Cuban restaurant,4.4,1153,1,1,1,0,Miami
Havana 1957 Cuban Cuisine Ocean Drive,"Havana 1957 Cuban Cuisine Ocean Drive, 1410 Ocean Dr, Miami Beach, FL 33139, United States",0x88d9b4904f1c45ad:0xeb31484fee83d946,25.7855351,-80.13001229999999,Cuban restaurant,4.4,3350,1,1,1,0,Miami
Amelia's 1931,"Amelia's 1931, 13601 SW 26th St, Miami, FL 33175",0x88d9bf9ecc0c5d55:0x4baa70e75ccfcd5a,25.7438482,-80.4154844,Cuban restaurant,4.5,455,1,1,1,0,Miami
Pizzerias LLC,"Pizzerias LLC, 13905 W Dixie Hwy, North Miami, FL 33161",0x88d9adf0c00c7bf3:0x10ace18ca6d6fc20,25.9041827,-80.17378,Pizza restaurant,4.5,2,0,1,0,0,Miami
Collins Pizza,"Collins Pizza, 7308 Collins Ave, Miami Beach, FL 33141",0x88d9b36edb3ded0b:0x6287b6d6aa75e131,25.858723899999998,-80.1212017,Pizza restaurant,4.5,24,0,1,0,0,Miami
Wynwood Oven,"Wynwood Oven, 2085 NW 2nd Ave, Miami, FL 33127",0x88d9b6b1d8bb51f9:0x91f32215c7fb0a8c,25.7963444,-80.1988172,Pizza restaurant,4.7,36,0,0,0,0,Miami
Mock RED DOT,"Mock RED DOT, 1058 Collins Ave, Miami Beach, FL 33139",0x88d9b48df8949d91:0x223551e9d013564,25.7817072,-80.1316025,Pizza restaurant,4.1,73,0,0,0,0,Miami
Margherita Pizza Beer and Wine,"Margherita Pizza Beer and Wine, 234 NE 3rd St, Miami, FL 33132",0x88d9b69e51f0281b:0xf04a48250ddbdac3,25.777077499999997,-80.18968939999999,Pizza restaurant,4.2,158,0,0,0,0,Miami
PRIMO TRATTORIA ITALIANA,"PRIMO TRATTORIA ITALIANA, 2216 NE 123rd St, North Miami, FL 33181",0x88d9b279f8cc2c95:0xb897a111386bb1d3,25.889163,-80.153654,Pizza restaurant,4.9,25,0,0,0,0,Miami
Confucio Express Brickell,"Confucio Express Brickell, 1810 SW 3rd Ave, Miami, FL 33129, United States",0x88d9b6885602a381:0x26a448d72d24df67,25.7605905,-80.20114769999999,Pizza restaurant,4.0,364,0,1,0,0,Miami
1000 Degrees Pizza Salad Wings,"1000 Degrees Pizza Salad Wings, 7425 Miami Lakes Dr, Miami Lakes, FL 33014",0x88d9a52a234a430b:0xecc4f27991f1e131,25.9109989,-80.3190353,Pizza restaurant,4.3,218,0,0,0,0,Miami
Pizza District,"Pizza District, 540 Washington Ave, Miami Beach, FL 33139",0x88d9b4f2d930c69b:0xf7915db843600fd7,25.775432,-80.134248,Pizza restaurant,4.4,18,0,0,0,0,Miami
Toto 1 Pizza,"Toto 1 Pizza, 7915 Biscayne Blvd, Miami, FL 33138",0x88d9b3d4e3c8cbd5:0xa65cab3d27bd304c,25.8482633,-80.1845049,Pizza restaurant,4.7,38,0,0,0,0,Miami
